,0,1,2,3,4,5,6,7,8,9,10
2015-02-12,3.7333333333333334,4.502777777777777,5.058333333333334,6.3805555555555555,7.730555555555556,9.294444444444444,9.816666666666666,7.6194444444444445,5.4555555555555575,4.127777777777777,2.927777777777778
2015-02-13,3.225,4.0,4.800000000000002,5.9,6.949999999999998,8.9,8.600000000000001,6.45,4.45,3.3,2.075
2015-02-17,5.753846153846154,6.701923076923077,7.5442307692307695,8.757692307692308,10.042307692307693,11.573076923076922,12.46923076923077,9.896153846153847,7.801923076923076,5.980769230769231,4.461538461538462
2015-02-18,4.4,5.090909090909091,5.895454545454546,6.95909090909091,8.213636363636365,9.631818181818181,11.404545454545454,8.909090909090908,6.772727272727272,5.05,3.718181818181817
2015-02-19,4.175000000000001,4.897222222222221,5.666666666666667,6.716666666666665,7.911111111111111,9.416666666666666,8.95,6.658333333333334,4.894444444444443,3.408333333333333,2.3277777777777775
2015-02-20,6.5,7.266666666666667,8.333333333333334,9.483333333333334,10.85,12.383333333333335,14.3,11.666666666666666,9.3,7.3166666666666655,5.633333333333334
2015-02-23,5.316666666666666,6.109999999999999,7.053333333333332,8.21,9.479999999999999,11.05,12.013333333333332,9.59,7.360000000000001,5.5566666666666675,4.086666666666667
2015-02-24,4.0442307692307695,4.773076923076923,5.684615384615385,6.809615384615385,8.123076923076923,9.115384615384615,6.869230769230769,4.93076923076923,3.598076923076923,2.526923076923077,1.7807692307692307
2015-02-25,3.7045454545454546,4.368181818181818,5.172727272727273,6.154545454545455,7.345454545454545,8.83181818181818,10.681818181818182,8.277272727272727,6.218181818181819,4.545454545454545,3.2590909090909093
2015-02-26,3.8666666666666663,4.6416666666666675,5.513888888888889,6.594444444444445,7.827777777777778,9.552777777777777,8.899999999999999,6.669444444444444,4.836111111111111,3.4583333333333335,2.375
2015-02-27,2.725,3.3,4.05,5.0,6.15,7.5,10.55,7.85,5.65,3.7,2.5
2015-03-02,4.553333333333333,5.3533333333333335,6.253333333333333,7.403333333333333,8.673333333333334,9.533333333333333,7.199999999999998,5.2266666666666675,3.6700000000000013,2.5633333333333335,1.7383333333333335
